Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151031,B00M0QVG3W,5,0,0,"on October 31, 2015",ANONYMOUS,great price. daughter loves it.,great price. daughter loves it.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151030,B00M0QVG3W,5,0,0,"on October 30, 2015",ANONYMOUS,Five Stars,"So far we love it, easy to use and very sharp looking camera."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151029,B00M0QVG3W,5,0,0,"on October 29, 2015",ANONYMOUS,Amazing camera,Perfect for what I need and is very compact!  Takes great videos.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151029,B00M0QVG3W,4,0,0,"on October 29, 2015",ANONYMOUS,Four Stars,This camera takes sharp pictures..
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151029,B00M0QVG3W,2,0,0,"on October 29, 2015",ANONYMOUS,Good information from the owner,"Good information from the owner! There was nothing wrong with it, it just did a lot more things than I needed or felt I could learn to use. Also the new accessories would be expensive--like cover, memory card, batteries and cords have changed."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151029,B00M0QVG3W,4,0,0,"on October 29, 2015",ANONYMOUS,it does a great job. video is better than photos,"I use this camera for concerts. it's about as professional as you can get at those venues without them taking it. even if my seats are far back, it does a great job. video is better than photos. when it comes in contact with some lights it shoots them looking weird, but you shouldn't really be pointing it at the lights anyway. I use it for other pictures occasionally and it impresses me there too."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151028,B00M0QVG3W,1,0,1,"on October 28, 2015",ANONYMOUS,great,This camera takes pictures
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151027,B00M0QVG3W,4,0,0,"on October 27, 2015",ANONYMOUS,Try to find better for the price!,Not quite as good as the last one I owned but does a nice job overall!
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151027,B00M0QVG3W,3,0,1,"on October 27, 2015",ANONYMOUS,It's not my favorite Canon Powershot,"I like my other Canon cameras better.  It's also bulkier than I realized it would be, so I have to use a camera case all of the time, since it won't fit in my purse."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20151025,B00M0QVG3W,4,0,0,"on October 25, 2015",ANONYMOUS,Great Little Camera,I found the camera very easy to use. At first I was apprehensive because the LCD is a bit grainy and I thought maybe the pictures would look that bad. When I loaded the pictures onto my desktop and saw them in Corel Paintshop Pro X7 I was very happy. they looked great. The camera has many features which are very easy to use and get to. Other reviews think it's hard to get through the menus but it's not. Minus one star for the LCD display but otherwise a great camera for me. And a great price at 138 bucks. The SX410 just wasn't worth the extra 60 dollars for me.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150316,B00M0QVG3W,5,1,1,"on March 16, 2015",ANONYMOUS,Great buy for the money,"Great buy for the money. I did not want to drop a lot of money, and after doing some research I picked this. You can't go wrong"
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150313,B00M0QVG3W,3,1,3,"on March 13, 2015",ANONYMOUS,"I haven""t used the camera yet... BUT ...",I haven&#34;t used the camera yet...BUT it doesn't come with a manual.  Apparently I am expected to print off 120  pages or pay $21.oo to get a copy sent to me...NOT HAPPY
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150313,B00M0QVG3W,5,207,211,"on March 13, 2015",ANONYMOUS,High Quality with extended zoom-Love it!,"Way above expectations, I love this camera! I have already taken some wonderful pictures with it of wildlife in my area. I wanted a camera to take high quality pictures with extended zoom, without me putting a lot of thought into settings on the camera itself. If that is what you want from a camera, this is the one you have been looking for. Click or Mouse over the picture that I have included to see a larger version of it. I love the clarity of the subject itself and how the foreground and background are blurred. This picture was taken in the automatic setting using the Auto button, conveniently located on the back of the camera!"
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150308,B00M0QVG3W,2,1,1,"on March 8, 2015",ANONYMOUS,Disappointing,"I  was looking for a reasonably priced superzoom to take on vacation instead of packing around my DSLR. I was lured in by the price and the 30x zoom. I was very disappointed in the auto focus and the picture quality. My smartphone takes better pics. After less than 24 hours, I returned the camera. I plan to try the powershot SX50 or 60."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150305,B00M0QVG3W,5,0,1,"on March 5, 2015",ANONYMOUS,Five Stars,ok
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150215,B00M0QVG3W,5,0,1,"on February 15, 2015",ANONYMOUS,Five Stars,This camera takes absolutely great photos!
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150213,B00M0QVG3W,5,0,2,"on February 13, 2015",ANONYMOUS,I love this camera!!,As an amateur photographer I love the quality and easy auto feature and anti-shake quality. Didn't purchase from Amazon though bought it in person. Highly recommend this camera to those who love professional-like photography without breaking the bank.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150211,B00M0QVG3W,3,3,4,"on February 11, 2015",ANONYMOUS,I love this camera except its touchy when it comes to ...,I love this camera except its touchy when it comes to movement the quality of the pictures are great but its hard to capture my 17mo old because it blurrs when something moves to fast which a lot of cameras do but this one gets bad sometimes.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150209,B00M0QVG3W,5,0,2,"on February 9, 2015",ANONYMOUS,Five Stars,Seems to work very well.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150209,B00M0QVG3W,5,2,3,"on February 9, 2015",ANONYMOUS,Not cool!: ),Given to my 17 year old son for Christmas! Takes very clear pictures even when zoomed way in! He likes it because a 17 yr old boy doesn't think he can &#34;love&#34; it! Not cool! :)
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150617,B00M0QVG3W,5,0,0,"on June 17, 2015",ANONYMOUS,Five Stars,Nice buy and fast delivery.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150614,B00M0QVG3W,3,0,1,"on June 14, 2015",ANONYMOUS,poor instructions,Camera's OK . . . but needs an instruction book. . . don't like 150 pages on internet . . . how about 20-30 pages tops
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150614,B00M0QVG3W,5,0,0,"on June 14, 2015",ANONYMOUS,Works great. -- No problems so far,Works great. -- No problems so far. Does what was expected.  It is a good camera for the price - from amazon ( it beat Walmart's price).
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150613,B00M0QVG3W,2,0,1,"on June 13, 2015",ANONYMOUS,Didn't meet my Expectation ...,"I wasn't impress with the quality of the pictures, very low pixel, leaves looked like mush, no detail, very disappointed."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150613,B00M0QVG3W,5,0,0,"on June 13, 2015",ANONYMOUS,Five Stars,Takes great pictures! Loving it!
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150610,B00M0QVG3W,3,0,2,"on June 10, 2015",ANONYMOUS,Three Stars,Good
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150607,B00M0QVG3W,5,1,1,"on June 7, 2015",ANONYMOUS,Takes awesome pictures. The pictures are very clear and colors ...,Takes awesome pictures.  The pictures  are very clear and colors are vivid.  Pictures look like their from an expensive camera and it was easy to operate.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150606,B00M0QVG3W,4,0,1,"on June 6, 2015",ANONYMOUS,Four Stars,GREAT Pic's! Instruction book has very small print for old eyes.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150604,B00M0QVG3W,4,0,0,"on June 4, 2015",ANONYMOUS,Four Stars,"small and light', priced right"
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150603,B00M0QVG3W,5,0,0,"on June 3, 2015",ANONYMOUS,Five Stars,Love this camera.  Nice and small for travel.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150517,B00M0QVG3W,1,2,2,"on May 17, 2015",ANONYMOUS,Not Impressed. Returned.,I returned this camera.  I hated it. My Iphone took better pictures.  The video was dark - the photos were blurry.  Not impressed at all.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150515,B00M0QVG3W,4,0,1,"on May 15, 2015",ANONYMOUS,Four Stars,Good Camera
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150513,B00M0QVG3W,5,0,1,"on May 13, 2015",ANONYMOUS,Five Stars,great
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150508,B00M0QVG3W,5,1,1,"on May 8, 2015",ANONYMOUS,Canon PowerShot SX400,"For the money the Canon PowerShot SX400 is a great camera, had it for about a month and it takes great pictures and the zoom is out standing."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150505,B00M0QVG3W,5,0,0,"on May 5, 2015",ANONYMOUS,Snap and you're done,Camera takes amazing photos and Vids. It's a lot smaller than I thought but well worth the price
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150503,B00M0QVG3W,1,2,2,"on May 3, 2015",ANONYMOUS,the camera takes bad quality images,"I should have listened to others peoples reviews. yes, the camera takes bad quality images, even smartphones takes better quality pictures. its nice that it has many options, optical zoom etc. but if the image quality is not there, its not worth it. I ended up returning it the next day."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150503,B00M0QVG3W,4,1,2,"on May 3, 2015",ANONYMOUS,I don't like to walk around with a camera around my neck,"I don't like to walk around with a camera around my neck . . .Main reason I chose this Canon camera with a decent zoom. . .I'm a Mema with 8 grands so my photos are of their parties, sports, band recitals, etc.. . .My other passion is scenery photos . . .I can slip this camera easily into my purse - even when I have it in the Evercase Black Digital Pouch I just purchased for it .  .My main gripe, like a lot of people is Canon just sent a VERY basic instruction page . . .I would be willing to pay more to have the entire 120 page booklet included with the camera . .Very happy with the camera !!!!  Still getting used to it and all the functions. . .Mostly by trial and error - so far, easy enough for a 62 year young non computer type person to figure out !!!! . . .My other and first digital camera only had a 6x zoom so its a big difference. . .I do have small hands, I can see how someone with larger hands could have difficulty holding this small camera . . .And getting the battery and SD card changed .. ."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150423,B00M0QVG3W,5,0,1,"on April 23, 2015",ANONYMOUS,... this camera to copy old pictures and it work great for that,I got this camera to copy old pictures and it work great for that.  Also I have been able to get some very close shots thought a window of the birds and rabbits in the yard
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150421,B00M0QVG3W,4,0,0,"on April 21, 2015",ANONYMOUS,Four Stars,"Easy to pick up and start shotting with minimal, if no, instructions. Light weight and easy to handle."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150417,B00M0QVG3W,2,0,2,"on April 17, 2015",ANONYMOUS,Two Stars,i am returning item
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150918,B00M0QVG3W,4,3,3,"on September 18, 2015",ANONYMOUS,I've had a very good experience with this camera so far,"I've had a very good experience with this camera so far. I've only had a little trouble at my son's wedding where there was too much light behind them and all that came out was dark shadows because the flash wouldn't register to go off. I wish there was an &#34;on&#34; setting for the flash rather than an &#34;Off&#34; & &#34;Auto&#34;. That's why my rating is lacking one star. However, I love the zoom. It's awesome. You have to be patient as it adjusts the farther you go, but I've taken some really clear, nice shots from quite a distance. It's exactly what I was wanting it for. Battery also lasts for several hours or many days depending on the usage. Remember, SD card does not come with this camera. You must purchase separately."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150918,B00M0QVG3W,5,0,2,"on September 18, 2015",ANONYMOUS,Five Stars,Great camera
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150918,B00M0QVG3W,5,0,2,"on September 18, 2015",ANONYMOUS,Five Stars,loved it works good
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150917,B00M0QVG3W,3,3,5,"on September 17, 2015",ANONYMOUS,"Great camera, but Canon does not supply a User ...","Great camera, but Canon does not supply a User Manual with the camera, but have to download it from their web site.  However, on my printer the User PDF Manual font is too small to read without a magnifying glass...  Not user friendly. That is the reason for my three star rating for the camera."
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150916,B00M0QVG3W,4,0,1,"on September 16, 2015",ANONYMOUS,Four Stars,This is a very good camera.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150914,B00M0QVG3W,5,1,1,"on September 14, 2015",ANONYMOUS,"It's wonderful, especially for the price!","Perfect for any beginner or someone who just wants a simple camera to take nice HD photos with. It's tiny, but then again I have tiny hands so it works out perfectly. :) People are always amazed with the price I bought it for since it looks expensive. ^^"
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150912,B00M0QVG3W,5,1,1,"on September 12, 2015",ANONYMOUS,Great camera!,I love this camera! My wife and I used it to capture beautiful images and videos of our week-long trip along the California coast. The zoom is much better than expected and the various features and effects are very easy to use. Would recommend.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150911,B00M0QVG3W,5,0,1,"on September 11, 2015",ANONYMOUS,Five Stars,Takes great pictures love it
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150911,B00M0QVG3W,4,0,0,"on September 11, 2015",ANONYMOUS,Four Stars,It does pretty much everything I expected.  The zoom is a big step up from my previous Cannon camera.
Canon,Canon PowerShot SX400 Digital Camera with 30x Optical Zoom (Black),20150907,B00M0QVG3W,5,5,6,"on September 7, 2015",ANONYMOUS,Amazing zoom!,So far I'm very happy with this camera and have taken some great pictures. Easy to use and not too big. Great find!
