Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150814,B008GVXKUW,5,0,0,"on August 14, 2015",ANONYMOUS,Such a good deal,"I received this product in exchange for an honest review. Such a great camera and the fact that it's digital PLUS Polaroid is even better. I love the look, the slim size, everything."
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150814,B008GVXKUW,5,0,0,"on August 14, 2015",ANONYMOUS,I LOVE THIS CAMERA,"I LOVE THIS CAMERA! It reminds me of my childhood except smaller, which makes it easy for travel, and DIGITAL, which gives you the choice of printing certain pictures when you want. I recommend this camera for creating instant memories!<br /><br />I received this product for an unbiased review."
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150814,B008GVXKUW,4,0,0,"on August 14, 2015",ANONYMOUS,Fun camera to have,"I received this product at a discount for my honest review. When I opened the box the camera was a little bigger then I hoped, but not too big. Very nice quality. The operations of the camera are very easy. The picture quality was very nice as a digital camera too. The print out photos were way better then I expected. Perfect size pics for a desk collage or a locker door."
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150814,B008GVXKUW,4,0,0,"on August 14, 2015",ANONYMOUS,A lot of fun,"Really fun and brought back memories of my youth. I still remember having a Polaroid instant camera and the magic feeling of seeing the picture materialized right before your eyes.  Image quality is satisfactory but nowhere near DSLR quality. I wasn't expecting that for a point, shoot and print product. This camera is a little on the heavy side because I've gotten used to using my phone for taking most pics but is still perfect to take on a roadtrip. I purchased this product at a discount in exchange for an honest and unbiased review."
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150814,B008GVXKUW,3,0,0,"on August 14, 2015",ANONYMOUS,NICE!!!,"I really like this camera but it is a little bit bulky and heavy but that's ok I can print pictures right then if needed or wanted.<br />It is very simple to operate , the 10 megapixels is wonderful. Need more paper to print pictures?, well you can order that on Amazon.<br />I received this camera for my honest review for a small fee. If you want to print pictures right now this one is for you."
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150814,B008GVXKUW,5,0,0,"on August 14, 2015",ANONYMOUS,A must have Polaroid camera,"I received this product in exchange for my honest review. I love my camera, I love Polaroid cameras, so I jumped at the opportunity to reviewing this camera. I own an older version of the Polaroid camera so i fell in love with this version. Let me say its easy to use, the instructions are easy to understand, and charges quickly, the look and the design is so nice (got my in black) with cute colorful lines. its Light in weight and fits nicely in my purse. It lets me upload my photos to my computer to share with my friends and family, lets me print on the spot the pictures I want quicly. I took this on my weekend get away and it was a big hit, some never seen anything like it, I'll will keep it for a long time."
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150814,B008GVXKUW,2,0,0,"on August 14, 2015",ANONYMOUS,Cool product but poor quality photos,"I received this product at a discounted price in exchange for an honest review. I have to say I am not a fan of this camera. I was quite excited to receive it and started to play with it right away. All the pictures came out very grainy and/or blurry. I have tried in multiple locations and a variety of distances from the subject. The camera also won't focus, but I understand that aspect because it is supposed to mimic an old fashioned Polaroid. I definitely wouldn't recommend this product to other people, especially for the price they are asking for it."
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150814,B008GVXKUW,3,0,0,"on August 14, 2015",ANONYMOUS,More settings and better functionality are needed.,"This is a neat camera. It's a bit bulky, but that's to be expected with a built in printer. The pictures are pretty good, but not photography quality. The camera itself doesn't come with a lot of features as far as settings are concerned. It's all auto, so you can't focus the camera manually or anything. For the price point, I would expect some more settings. It's also 10 megapixel. The photos come out decent, but again... for the price, I would expect it to be a bit better. You can insert a SD card and use it like a regular camera, or print out photos that are already on the card.<br /><br />The pictures that come from it are cute, and small. The replacement paper is a bit overpriced though. Roughly coming to about 50 cents a photo. The camera doesn't feel very solid in my hands, very lightweight actually... but feels like a toy. I think I expected better quality out of this, and if they put more functionality and settings into this camera, it would go from &#34;Meh&#34; to &#34;Awesome!&#34;<br /><br />I received this product at a discount in exchange for my honest review."
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150813,B008GVXKUW,1,0,0,"on August 13, 2015",ANONYMOUS,Great blast from the past but not worth it,"Once i saw this i was so excited.  I grew up on instant polaroid cameras.  The only problem with them is when you took a bad picture you wasted the paper. Well being digital that is fixed.<br /><br />BUT the pictures are tiny, the color is very different than the screen and the camera is big and bulky.  Maybe the next model will be better"
Polaroid,Polaroid Z2300 10MP Digital Instant Print Camera - Black,20150813,B008GVXKUW,4,0,0,"on August 13, 2015",ANONYMOUS,i got a deal on it to give my honest ...,i got a deal on it to give my honest opinion.<br />very cute one!!<br />fo my daughter's BD gift!<br />her dream camera!
