Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151030,B00S86L0LQ,5,1,1,"on October 30, 2015",ANONYMOUS,"Carefree, easy to use, fun camera.","Purchased this from a camera shop, not Amazon, though price is pretty comparable. I took it on a family trip to Oahu, and it performed very well for what I needed, which was a waterproof camera that was fun, took better pics than my iPhone, could wirelessly shoot photos to my iPad and iPhone, filmed fish underwater, and was easy to use. We didn't need an SLR or premium point and shoot. The underwater setting took amazing video of fish. The above water pics were bright and sharp, particularly in sun/daylight. Sometimes focused slow/incorrectly in low light. Love the different filters, a la Instagram, that you can shoot in--made for some neat pics. After a day in saltwater, I'd shake it in a large bowl of tap water, and then let it sit in the water for a few minutes, then just let dry out. No leaks. Battery life isn't stunning. I didn't bring a spare battery, but it would definitely be useful. Wifi connection between camera and phone or iPad was pretty seamless. Would buy it again in a minute."
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151028,B00S86L0LQ,5,1,1,"on October 28, 2015",ANONYMOUS,This is an EXCELLENT camera. These pictures were taken in Thailand in ...,"I bought the camera from a store, not through Amazon.<br />But I check the reviews on Amazon.com before buying it.<br />So I decide to leave something here.<br />This is an EXCELLENT camera.<br />These pictures were taken in Thailand in late September 2015.<br />Please check pictures.<br />The selfie design is a must nowadays.<br />Battery life is not bad but you still need two to have a full day, from 6 am to 10 pm.<br />(Thai is very fun so we didn't waste too much time on bed).<br />Haven't tried the waterproof because the trip to waterside was cancelled."
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151028,B00S86L0LQ,4,0,0,"on October 28, 2015",ANONYMOUS,nice but hard button for video mode,nice camera  but video button too small and hard to press
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151027,B00S86L0LQ,3,1,1,"on October 27, 2015",ANONYMOUS,"Heavy, odd slow focusing procedures","No joke this camera is heavy, nearly as heavy as my Canon DSLR. Had this camera come out a few years ago it would have been 5 stars but now there are better underwater cameras. The main reason I say that is because there's this odd, pre-focus-pause-event thing that happens when it completes the focus. As a result you'll lose 2'ish seconds waiting for all the pre-taking events to complete. Charging the battery is stupid. You must keep a battery in the camera and run a microUSB cord into the camera to charge it. There's no external charge unit. For all these reasons I just can't justify keeping it. The Olympus 850 was a better camera overall than this."
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151025,B00S86L0LQ,1,0,0,"on October 25, 2015",ANONYMOUS,Very disappointed in my camera,Very disappointed in my camera.  I have only had it for a couple of months and the battery will not charge.  Not sure what to do from here.
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151023,B00S86L0LQ,5,0,0,"on October 23, 2015",ANONYMOUS,Five Stars,Great photos - easy to use
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151022,B00S86L0LQ,3,0,0,"on October 22, 2015",ANONYMOUS,"Some bugs/flaws, but great pictures","So far I have mixed feelings. Previously I had a Nikon Coolpix AW100 that lasted about 3 years until the LCD screen went out. It still snaps pictures, I just can't see them. So I'll be comparing this camera to the Nikon.<br /><br />Recently I used this on our beach vacation. One of the selling points for me was the flip up screen and fast shutter speed.<br /><br />Pros:<br />+Flip up screen works great for more than just selfies<br />+HD video<br />+High FPS video<br />+Menu options and scene selection options<br />+50ft waterproof depth<br />+Dual lock battery cover prevents accidental openings in water<br />+Quick shutter for those fast point and shoot moments<br />+Takes great pictures<br />+Very durable<br /><br />Cons:<br />-Awkward to take selfies with the screen up, fingers almost always in view<br />-Can be difficult to get used to navigating with the buttons, they feel too close together<br />-Zoom sometimes doesn't zoom, and I feel like I have to press it several times to get it to zoom.<br />-Placement of the tripod screws seems odd. I felt like it should be centered, and not to the side. It made the camera feel top heavy on my tripod<br />-Screen goes to black/white or &#34;splits image&#34; when I'm shooting video. No idea why<br />-Screen often has distorted or &#34;split image&#34; when folding it back down. Pressing the play button twice seems to fix it<br />-Can't force the flash off in some settings<br />-iAuto setting often selected the wrong scene<br /><br />Overall the camera takes good pictures, and it served me well on vacation. However, for the price, I feel like there are a lot of flaws especially compared to my previous Nikon. Perhaps the one I received is defective."
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151021,B00S86L0LQ,5,0,0,"on October 21, 2015",ANONYMOUS,Five Stars,"Perfect and more than perfect, it's fabulous."
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151021,B00S86L0LQ,5,0,0,"on October 21, 2015",ANONYMOUS,Great camera. Used on vacation in and out of ...,Great camera.  Used on vacation in and out of the water and performed great.
Olympus,Olympus TG-860 Tough Waterproof Digital Camera with 3-Inch LCD (Orange),20151021,B00S86L0LQ,2,1,1,"on October 21, 2015",ANONYMOUS,Pictures blurry toward edges.,Picture quality suffers from the wide view &#34;capability&#34;.  Nearly every picture I took was in sharp focus at the center and blurred toward the edges.  Luckily the trip I was on wasn't that important or I would have been really upset.<br /><br />Wifi capabilities worked well.  Camera ws waterproof.  Battery life is a bit too short.<br /><br />This is my second Olympus Tough.
