Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20151030,B00CLERWOU,5,0,0,"on October 30, 2015",ANONYMOUS,Five Stars,Awesome !
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20151019,B00CLERWOU,5,0,0,"on October 19, 2015",ANONYMOUS,Ease of use camera!,"Happy with this camera.  Haven't had it very long, but takes great pictures."
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150928,B00CLERWOU,3,0,0,"on September 28, 2015",ANONYMOUS,"Takes good pix, but USB downloading feature eventually failed","Many buttons to push, none of which are recognizable with respect to function. Takes good pix, but USB downloading feature eventually failed. Cannot recommend."
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150918,B00CLERWOU,2,0,0,"on September 18, 2015",ANONYMOUS,Can't recomen it.,"After using this camera for a few months (too long to return it) I became annoyed by the inability of the auto focus to focus on the subject in any zoom setting. It would consistently focus behind the subject unless the subject was large enough to mostly fill the screen. Granted, I don't expect perfection from auto focus cameras so I poked around for a way to pre-set the focus which I thought might work in the CS, Custom Settings, screen. When I would rotate the dial to CS it would go into panorama mode and no menu items pertaining to CS were available. The top rotary dial sometimes seems a little uncertain but works ok most of the time. Overall it just feels delicate. Picture quality is pretty good but once again it's a cheap auto camera so my bad.  Bottom line is that I can't recommend this camera, for a point and shoot camera my 10 year old 7mp pocket Sony works better."
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150821,B00CLERWOU,5,0,0,"on August 21, 2015",ANONYMOUS,Five Stars,nice camera for the price
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150806,B00CLERWOU,5,0,0,"on August 6, 2015",ANONYMOUS,Awesome distance shots!,"I am LOVING it so far, just got it so am playing with it, trying to figure out all the settings. Well made camera, took a few shots far away and as you can see by the photo it does an amazing job. The dove was way up in the neighbors tree  probably 25-30 feet or more and she was sunning herself and napping waiting for me to put the bread out for her supper. I also took a couple of photos of a young doe that was about a half block away and they turned out pretty dang good for me not really knowing this camera. I have a slight tendency to shake when trying to take a photo so had a couple not real clear ones but I believe it was me, not the camera. I put in a class 10 , 16 GB card so that should last a ton of shots.  Will add more as I learn the &#34;ropes&#34;. 9/27/2015 Haven't had much time to take pictures but just took this last photo of eclipse."
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150729,B00CLERWOU,5,0,0,"on July 29, 2015",ANONYMOUS,Five Stars,Works perfect.
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150727,B00CLERWOU,5,0,0,"on July 27, 2015",ANONYMOUS,"... many reviews before deciding on this camera - works great, made the right choice","I read many reviews before deciding on this camera - works great, made the right choice!"
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150725,B00CLERWOU,5,0,0,"on July 25, 2015",ANONYMOUS,Five Stars,graet camera
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150607,B00CLERWOU,5,0,0,"on June 7, 2015",ANONYMOUS,Great camera!,"I love this camera, it does more than I could ever expect to use as a novice."
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150220,B00CLERWOU,5,0,0,"on February 20, 2015",ANONYMOUS,Bum menue,Wonderful camera. Takes good pictures. Easy to handle<br />However the menu is difficult to navigate.
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150211,B00CLERWOU,4,0,0,"on February 11, 2015",ANONYMOUS,Four Stars,The best feature is its long-zoom capability.
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150120,B00CLERWOU,5,0,0,"on January 20, 2015",ANONYMOUS,Five Stars,Excellent equipment! Amazing pics!
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150120,B00CLERWOU,5,0,0,"on January 20, 2015",ANONYMOUS,It takes beautiful photos. Awesome,"Bought for my wife, who is a shutter bug. She loves this camera. It takes<br />beautiful photos. Awesome!"
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150116,B00CLERWOU,3,0,0,"on January 16, 2015",ANONYMOUS,Wouldn't buy again,I purchased this mainly for the zoom. And haven't had proper time to pay with that . BUT I can say that if you are taking posed non moving photos it works GREAT.. all other settings seem to create blurry or funny lighting. Wouldn't buy it again
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150103,B00CLERWOU,5,1,2,"on January 3, 2015",ANONYMOUS,I won't buy anything but KODAK,"This is an amazing camera.  I had a Kodak DX6490 that I purchased 10+ years ago.  It was starting to malfunction and I spent over a year looking for a replacement.  My husband bought a Sony ... I hated it, takes crappy pictures even in the best possible settings.  I won a Nikkon at a benefit auction ... didn't make the cut ... I could rarely get this camera to focus on a subject much less focusing when there was movement even in the sport setting.<br />I got this camera as a Christmas present.  Best present ever ... since my previous Kodak camera.  Rarely need to use the flash, focuses beautifully.  Love the wide angle lens.  I was able to take our extended family pic (25 people) in our living room with the timer setting.  Worked perfectly even with the camera sitting on the back of our recliner!  Mother's day wishlist ... tripod stand and extra battery."
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20150101,B00CLERWOU,5,0,0,"on January 1, 2015",ANONYMOUS,Kodak Astro Zoom AZ521-BK,"I am still getting used to my new camera. It replaced a Kodak Z712is that I really liked. I like the wide angle lens. I also like it because it takes good pictures in light without the flash where my other camera would have to use the flash or would take fuzzy pictures without the flash. I have not taken many long range shots but I have a new tripod coming to help with that. I have taken lots of movies and they are very good using my old tripod. I take movies of the grand kids while they are in sports and they come out fine, whereas my old camera got kind of fuzzy if you moved it too quick. The controls are easy to use although I use the automatic setting most of the time. The Zoom feature can be a little tricky until you get used to it but the lever is in a good spot.<br />A couple of things I don't like. First, I take lots of closeup pictures and the strap and lens covers is always in the way. I can get used to that. Second, some pictures turn out very white. Other times when taking people pictures or movies in uneven lighting, like a gym, some of the people will look good and some will be white in the same picture. I have not figured that one out yet.<br />Overall, I like the camera."
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20141027,B00CLERWOU,1,0,19,"on October 27, 2014",ANONYMOUS,One Star,terrible product terrible company a true shame it is allowed to be called kodak
Kodak,"Kodak AZ521, 16MP Camera with 52x Optical Zoom, 3&#034; LCD Screen, 1080p Video Recording - Black",20141005,B00CLERWOU,4,5,6,"on October 5, 2014",ANONYMOUS,I have enjoyed the camera so far,"I have enjoyed the camera so far. I would prefer a user manual rather than a CD. The 52X Optical is great. I have taken some pictures about 1/4 mile away and it looks like a close up. You have to have the camera still when you are taking 52X. Other than that, I truly enjoy the camera."
Kodak,Kodak FZ41 Red 16 MP Digital Camera with 4x Optical Image Stabilized Zoom and 2.7-Inch LCD,20151030,B00CD9JNNQ,4,0,0,"on October 30, 2015",ANONYMOUS,Good camera,"Got as a gift, my daughter loves it"
Kodak,Kodak FZ41 Red 16 MP Digital Camera with 4x Optical Image Stabilized Zoom and 2.7-Inch LCD,20151025,B00CD9JNNQ,4,0,0,"on October 25, 2015",ANONYMOUS,so it's recommended.,"This is a replacement for the same model that went out during my trip to Alaska!!  So far no glitches, so it's recommended."
Kodak,Kodak FZ41 Red 16 MP Digital Camera with 4x Optical Image Stabilized Zoom and 2.7-Inch LCD,20151024,B00CD9JNNQ,2,0,0,"on October 24, 2015",ANONYMOUS,The video is great- the camera - has very few ...,The video is great- the camera - has very few adjustments you can do- for instance action shots are horrible-
Kodak,Kodak FZ41 Red 16 MP Digital Camera with 4x Optical Image Stabilized Zoom and 2.7-Inch LCD,20151024,B00CD9JNNQ,5,0,0,"on October 24, 2015",ANONYMOUS,beginner camera,I bought this as a gift for my luddite brother to move him from a film camera to a digital.  It is very simple and easy to use so hopefully he will get some use of it.
Kodak,Kodak FZ41 Red 16 MP Digital Camera with 4x Optical Image Stabilized Zoom and 2.7-Inch LCD,20151012,B00CD9JNNQ,2,0,0,"on October 12, 2015",ANONYMOUS,Two Stars,Zoom lens didn't work well
